Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789791711,100,,Aggregated,73.500000,0.000000,140,350,370,380,420,720,840,940,1100,1200,1200,2015,0,140,216.6203512158476,1.7692999972496182,1247.7034000039566,171.2665012406948
1789791712,100,,Aggregated,74.000000,0.000000,140,350,370,380,430,720,840,940,1100,1200,1200,2090,0,140,217.28873086121806,1.7692999972496182,1247.7034000039566,170.5933014354067
1789791713,100,,Aggregated,73.200000,0.000000,140,350,370,380,430,730,850,950,1100,1200,1200,2165,0,140,218.11106665132246,1.7692999972496182,1247.7034000039566,171.0581986143187
1789791714,100,,Aggregated,72.700000,0.000000,140,350,370,380,430,730,840,940,1100,1200,1200,2241,0,140,218.26737001336977,1.7692999972496182,1247.7034000039566,171.0267737617135
1789791715,100,,Aggregated,74.000000,0.000000,130,350,370,380,430,730,840,940,1100,1200,1200,2315,0,130,218.01313745139768,1.7692999972496182,1247.7034000039566,171.54038876889848
1789791716,100,,Aggregated,74.100000,0.000000,130,350,370,390,430,730,840,940,1100,1200,1200,2389,0,130,218.13512373373655,1.7692999972496182,1247.7034000039566,172.07367099204689
1789791717,100,,Aggregated,74.100000,0.000000,130,350,370,390,430,720,840,930,1100,1200,1200,2470,0,130,216.8590493522149,1.7692999972496182,1247.7034000039566,171.7753036437247
1789791718,100,,Aggregated,73.200000,0.000000,130,350,370,380,430,720,840,930,1100,1200,1200,2537,0,130,216.10031683092882,1.7692999972496182,1247.7034000039566,172.84233346472212
1789791719,100,,Aggregated,73.400000,0.000000,120,350,370,380,430,730,840,930,1100,1200,1200,2627,0,120,216.6215435858443,1.7692999972496182,1247.7034000039566,172.73011039208222
1789791720,100,,Aggregated,73.900000,0.000000,130,350,370,390,430,730,840,930,1100,1200,1200,2693,0,130,216.92091292234832,1.7692999972496182,1247.7034000039566,173.30226513182325
1789791721,100,,Aggregated,75.100000,0.000000,120,350,370,380,430,720,840,920,1100,1200,1200,2768,0,120,216.1511667629615,1.7692999972496182,1247.7034000039566,174.11235549132948
1789791722,100,,Aggregated,74.600000,0.000000,120,350,370,380,430,720,840,910,1100,1200,1200,2843,0,120,215.46945163556805,1.7692999972496182,1247.7034000039566,175.1062258177981
1789791723,100,,Aggregated,74.900000,0.000000,130,350,370,380,430,720,840,920,1100,1200,1200,2914,0,130,216.18586317781492,1.7692999972496182,1247.7034000039566,175.4070006863418
1789791724,100,,Aggregated,74.800000,0.000000,130,350,370,380,430,720,840,930,1100,1200,1200,2982,0,130,216.14074664659898,1.7692999972496182,1247.7034000039566,176.07176391683433
1789791725,100,,Aggregated,75.400000,0.000000,130,350,370,390,440,730,850,940,1100,1200,1200,3077,0,130,217.70756922331475,1.7692999972496182,1247.7034000039566,176.08774780630483
1789791726,100,,Aggregated,73.500000,0.000000,130,350,370,390,440,720,840,930,1100,1200,1200,3144,0,130,217.27325168575666,1.7692999972496182,1247.7034000039566,176.68893129770993
1789791727,100,,Aggregated,74.800000,0.000000,130,350,370,390,440,720,840,930,1100,1200,1200,3220,0,130,217.26227229816647,1.7404000100214034,1247.7034000039566,176.78136645962732
1789791728,100,,Aggregated,75.400000,0.000000,120,350,370,390,440,720,840,930,1100,1200,1200,3301,0,120,216.94183992729967,1.7404000100214034,1247.7034000039566,176.2844592547713
1789791729,100,,Aggregated,75.100000,0.000000,120,350,370,390,440,720,850,930,1100,1200,1200,3376,0,120,216.32130980454292,1.7404000100214034,1247.7034000039566,176.59034360189574
1789791730,100,,Aggregated,74.500000,0.000000,120,350,370,390,440,720,840,930,1100,1200,1200,3446,0,120,215.7138861868897,1.7404000100214034,1247.7034000039566,176.57196749854904
1789791731,100,,Aggregated,75.100000,0.000000,120,350,370,390,440,720,840,920,1100,1200,1200,3519,0,120,215.8549588235524,1.7404000100214034,1247.7034000039566,177.39784029553851
1789791732,100,,Aggregated,74.700000,0.000000,120,350,370,390,440,720,840,920,1100,1200,1200,3591,0,120,215.37397744361357,1.7404000100214034,1247.7034000039566,177.80284043441938
1789791733,100,,Aggregated,74.400000,0.000000,120,350,370,390,440,720,840,920,1100,1200,1200,3671,0,120,215.26419643151564,1.7404000100214034,1247.7034000039566,177.82211931353854
1789791734,100,,Aggregated,74.400000,0.000000,120,350,370,380,440,720,840,910,1100,1200,1200,3749,0,120,215.18024099763826,1.7404000100214034,1247.7034000039566,177.94211789810618
1789791735,100,,Aggregated,73.700000,0.000000,120,350,370,380,430,710,840,910,1100,1200,1200,3823,0,120,214.78183209525525,1.7404000100214034,1247.7034000039566,178.3818990321737
1789791736,100,,Aggregated,75.600000,0.000000,120,350,370,380,440,710,840,910,1100,1200,1200,3902,0,120,214.79102501284893,1.7404000100214034,1247.7034000039566,178.2237314197847
1789791737,100,,Aggregated,75.000000,0.000000,120,350,370,390,440,700,840,910,1100,1200,1200,3963,0,120,215.1187704768771,1.7404000100214034,1247.7034000039566,178.76381529144587
1789791738,100,,Aggregated,74.100000,0.000000,120,350,370,380,440,710,840,910,1100,1200,1200,4043,0,120,215.1528300766193,1.7404000100214034,1247.7034000039566,178.89413801632452
1789791739,100,,Aggregated,75.200000,0.000000,120,350,370,380,440,710,840,910,1100,1200,1200,4110,0,120,214.34475486609352,1.7404000100214034,1247.7034000039566,178.86058394160585
1789791741,100,,Aggregated,73.800000,0.000000,110,350,370,380,440,710,840,910,1100,1200,1200,4207,0,110,214.24174516278103,1.7404000100214034,1247.7034000039566,178.9809840741621
1789791742,100,,Aggregated,73.200000,0.000000,110,350,370,380,440,710,840,910,1100,1200,1200,4277,0,110,214.32438512971402,1.7404000100214034,1247.7034000039566,179.5447743745616
1789791743,100,,Aggregated,75.500000,0.000000,110,350,370,380,440,710,840,910,1100,1200,1200,4352,0,110,214.23918120395308,1.7404000100214034,1247.7034000039566,179.99977022058823
1789791744,100,,Aggregated,75.300000,0.000000,110,350,370,380,440,710,840,910,1100,1200,1200,4424,0,110,214.03912249090493,1.7404000100214034,1247.7034000039566,180.22762206148283
1789791745,100,,Aggregated,74.900000,0.000000,110,350,370,380,440,710,840,900,1100,1200,1200,4508,0,110,213.96970392633813,1.7404000100214034,1247.7034000039566,180.31610470275066
1789791746,100,,Aggregated,74.200000,0.000000,110,350,370,380,440,720,840,900,1100,1200,1200,4578,0,110,214.00513746171487,1.6404000052716583,1247.7034000039566,180.32394058540848
1789791747,100,,Aggregated,75.200000,0.000000,110,350,370,380,440,720,840,900,1100,1200,1200,4655,0,110,213.76924030071376,1.6404000052716583,1247.7034000039566,181.11170784103115
1789791748,100,,Aggregated,74.900000,0.000000,110,350,370,390,440,710,840,900,1100,1200,1200,4725,0,110,214.29433255021524,1.6404000052716583,1247.7034000039566,181.5940740740741
1789791749,100,,Aggregated,74.500000,0.000000,110,350,370,390,440,710,840,900,1100,1200,1200,4797,0,110,213.97880954758907,1.6404000052716583,1247.7034000039566,181.87221179904105
1789791750,100,,Aggregated,75.600000,0.000000,110,350,370,390,440,700,840,900,1100,1200,1200,4872,0,110,213.63754146136336,1.6404000052716583,1247.7034000039566,182.20730706075534
1789791751,100,,Aggregated,74.500000,0.000000,110,350,370,390,440,700,830,900,1100,1200,1200,4942,0,110,213.55751533789297,1.6404000052716583,1247.7034000039566,182.5951031970862
1789791752,100,,Aggregated,75.400000,0.000000,110,350,370,390,440,710,830,890,1000,1200,1200,5028,0,110,213.6869967979183,1.6404000052716583,1247.7034000039566,183.12012728719174
1789791753,100,,Aggregated,73.200000,0.000000,110,350,370,390,440,710,830,890,1000,1200,1200,5101,0,110,213.91025128404925,1.6404000052716583,1247.7034000039566,183.25798862968045
1789791754,100,,Aggregated,74.400000,0.000000,110,350,370,390,440,710,830,890,1000,1200,1200,5166,0,110,213.87469130850567,1.6404000052716583,1247.7034000039566,183.85017421602788
1789791755,100,,Aggregated,74.700000,0.000000,110,350,370,390,440,700,830,890,1000,1200,1200,5242,0,110,213.83542645933073,1.6404000052716583,1247.7034000039566,184.09118657001144
1789791756,100,,Aggregated,73.900000,0.000000,110,350,370,390,440,710,830,890,1000,1200,1200,5314,0,110,214.45223603681396,1.6404000052716583,1247.7034000039566,184.1345502446368
1789791757,100,,Aggregated,73.000000,0.000000,110,350,370,390,450,710,830,900,1100,1200,1200,5372,0,110,215.649451824201,1.6404000052716583,1247.7034000039566,183.98901712583768
1789791758,100,,Aggregated,73.600000,0.000000,110,350,380,390,450,710,840,910,1100,1200,1200,5451,0,110,216.63383826815524,1.6404000052716583,1247.7034000039566,184.47550908090258
1789791759,100,,Aggregated,72.100000,0.000000,120,350,380,390,460,720,840,910,1100,1200,1200,5526,0,120,218.17001254067785,1.6404000052716583,1247.7034000039566,184.36934491494753
1789791760,100,,Aggregated,72.400000,0.000000,120,350,380,390,460,720,840,920,1100,1200,1200,5593,0,120,218.29345746467112,1.6404000052716583,1247.7034000039566,184.5590917217951
1789791761,100,,Aggregated,72.100000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,5663,0,120,218.46044259224178,1.6404000052716583,1247.7034000039566,184.51757019247748
1789791762,100,,Aggregated,72.100000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,5742,0,120,218.43246569138702,1.6404000052716583,1247.7034000039566,184.43033786137235
1789791763,100,,Aggregated,71.200000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,5814,0,120,218.710837581704,1.6404000052716583,1247.7034000039566,184.77313381492948
1789791764,100,,Aggregated,71.300000,0.000000,120,350,380,390,460,720,840,920,1100,1200,1200,5893,0,120,219.66659901578123,1.6404000052716583,1247.7034000039566,184.47632784659766
1789791765,100,,Aggregated,71.100000,0.000000,120,350,380,400,460,720,840,920,1100,1200,1200,5953,0,120,220.12226222072883,1.6404000052716583,1247.7034000039566,184.53720813035443
1789791766,100,,Aggregated,71.900000,0.000000,120,350,380,400,460,720,840,930,1100,1200,1200,6032,0,120,220.2574190981572,1.6404000052716583,1247.7034000039566,184.36886604774537
1789791767,100,,Aggregated,71.700000,0.000000,120,350,380,400,460,710,840,930,1100,1200,1200,6105,0,120,220.00397788699664,1.6404000052716583,1247.7034000039566,184.94168714168714
1789791768,100,,Aggregated,70.900000,0.000000,120,350,380,390,460,720,840,930,1100,1200,1200,6180,0,120,219.69193966023101,1.6404000052716583,1247.7034000039566,184.92038834951455
1789791769,100,,Aggregated,72.200000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6260,0,120,219.33054677320467,1.6404000052716583,1247.7034000039566,184.90670926517572
1789791770,100,,Aggregated,72.400000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6333,0,120,219.12262327494258,1.6404000052716583,1247.7034000039566,185.0707405652929
1789791771,100,,Aggregated,73.700000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6410,0,120,219.18953496103927,1.6404000052716583,1247.7034000039566,185.48034321372856
1789791772,100,,Aggregated,73.800000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6484,0,120,218.8363629087474,1.6404000052716583,1247.7034000039566,185.85194324491056
1789791773,100,,Aggregated,74.300000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6567,0,120,218.5721546216292,1.6404000052716583,1247.7034000039566,185.74554591137505
1789791774,100,,Aggregated,73.200000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,6635,0,120,218.57202283350014,1.6404000052716583,1247.7034000039566,185.97121326299924
1789791775,100,,Aggregated,74.800000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,6714,0,120,218.45417198393295,1.6404000052716583,1247.7034000039566,185.91361334524873
1789791776,100,,Aggregated,74.000000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,6792,0,120,218.55651411960687,1.6404000052716583,1247.7034000039566,186.14517078916373
1789791777,100,,Aggregated,74.500000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,6860,0,120,218.20933263855457,1.6404000052716583,1247.7034000039566,186.40597667638485
1789791778,100,,Aggregated,75.100000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,6929,0,120,217.75434904033284,1.6404000052716583,1247.7034000039566,186.59402511184877
1789791779,100,,Aggregated,75.800000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,7009,0,120,217.95175230421103,1.6404000052716583,1247.7034000039566,187.03495505778284
1789791780,100,,Aggregated,74.800000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,7075,0,120,218.61817132160414,1.6404000052716583,1247.7034000039566,186.86204946996466
1789791781,100,,Aggregated,74.000000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7156,0,120,219.23527526554025,1.6404000052716583,1247.7034000039566,186.86668529904975
1789791782,100,,Aggregated,73.500000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7235,0,120,219.6592873393382,1.6404000052716583,1247.7034000039566,187.09675190048375
1789791783,100,,Aggregated,74.300000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7309,0,120,219.35893773431738,1.6404000052716583,1247.7034000039566,187.54494458886305
1789791784,100,,Aggregated,74.900000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7387,0,120,219.1272562068769,1.6404000052716583,1247.7034000039566,188.10423717341274
1789791785,100,,Aggregated,73.300000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7462,0,120,218.86697112037226,1.6404000052716583,1247.7034000039566,187.973063521844
1789791786,100,,Aggregated,74.800000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7537,0,120,218.82816204063184,1.6404000052716583,1247.7034000039566,188.3695104152846
1789791787,100,,Aggregated,74.100000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7604,0,120,218.8059185429186,1.6404000052716583,1247.7034000039566,188.37874802735402
1789791788,100,,Aggregated,74.000000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7691,0,120,219.12386818365908,1.6404000052716583,1247.7034000039566,188.39487712911196
1789791789,100,,Aggregated,73.600000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7756,0,120,218.70649743428882,1.6404000052716583,1247.7034000039566,188.7806859205776
1789791790,100,,Aggregated,74.500000,0.000000,120,350,380,390,460,710,840,920,1100,1200,1200,7837,0,120,218.28640811540438,1.6404000052716583,1247.7034000039566,189.18323338011993
1789791791,100,,Aggregated,74.900000,0.000000,120,350,380,390,460,700,840,910,1100,1200,1200,7910,0,120,217.93738371687004,1.568699983181432,1247.7034000039566,189.45726927939316
1789791792,100,,Aggregated,75.200000,0.000000,120,350,380,390,450,700,830,910,1100,1200,1200,7983,0,120,217.74071797577213,1.568699983181432,1247.7034000039566,189.56307152699486
1789791793,100,,Aggregated,75.000000,0.000000,120,350,380,390,450,700,830,910,1100,1200,1200,8056,0,120,217.7629696500256,1.568699983181432,1247.7034000039566,189.73522840119165
1789791794,100,,Aggregated,74.500000,0.000000,120,350,380,390,460,710,840,910,1100,1200,1200,8139,0,120,218.14157992391077,1.568699983181432,1247.7034000039566,189.65069418847526
1789791795,100,,Aggregated,73.300000,0.000000,120,350,380,390,450,710,840,910,1100,1200,1200,8210,0,120,218.04822345928787,1.568699983181432,1247.7034000039566,189.94884287454323
1789791796,100,,Aggregated,74.400000,0.000000,120,350,380,390,450,710,840,910,1100,1200,1200,8292,0,120,217.8223373975758,1.568699983181432,1247.7034000039566,190.22961890979258
1789791797,100,,Aggregated,75.500000,0.000000,120,350,380,390,450,700,840,910,1100,1200,1200,8361,0,120,217.4508567875301,1.568699983181432,1247.7034000039566,190.45951441215166
1789791798,100,,Aggregated,75.000000,0.000000,120,350,380,390,450,700,830,910,1100,1200,1200,8431,0,120,217.25777441591833,1.568699983181432,1247.7034000039566,190.84402799193452
1789791799,100,,Aggregated,75.100000,0.000000,120,350,380,390,450,700,830,910,1100,1200,1200,8514,0,120,217.37369443276535,1.568699983181432,1247.7034000039566,190.84660559079163
1789791800,100,,Aggregated,73.900000,0.000000,120,350,370,390,450,700,840,910,1100,1200,1200,8600,0,120,217.29205220936038,1.568699983181432,1247.7034000039566,190.61872093023257
1789791801,100,,Aggregated,73.900000,0.000000,120,350,370,390,450,700,830,910,1100,1200,1200,8672,0,120,217.09231066658649,1.568699983181432,1247.7034000039566,191.24769372693726
1789791802,100,,Aggregated,75.700000,0.000000,120,350,370,390,450,700,830,910,1100,1200,1200,8733,0,120,216.90280273680935,1.568699983181432,1247.7034000039566,191.73743272643995
1789791803,100,,Aggregated,75.300000,0.000000,110,350,370,390,450,700,830,910,1100,1200,1200,8822,0,110,216.84194699621682,1.568699983181432,1247.7034000039566,191.85819542053957
1789791804,100,,Aggregated,74.500000,0.000000,110,350,370,390,450,700,830,910,1100,1200,1200,8897,0,110,216.71625092734143,1.568699983181432,1247.7034000039566,192.3908058896257
1789791805,100,,Aggregated,75.800000,0.000000,120,350,370,390,450,700,830,910,1100,1200,1200,8963,0,120,216.8098638626174,1.568699983181432,1247.7034000039566,192.52058462568337
1789791806,100,,Aggregated,75.200000,0.000000,120,350,370,390,450,700,830,910,1100,1200,1200,9039,0,120,216.72245554827367,1.568699983181432,1247.7034000039566,192.72386325921008
1789791807,100,,Aggregated,74.200000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9126,0,110,216.54788839588866,1.568699983181432,1247.7034000039566,192.73570019723866
1789791808,100,,Aggregated,75.300000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9192,0,110,216.47654704100157,1.568699983181432,1247.7034000039566,192.86760226283724
1789791809,100,,Aggregated,75.300000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9272,0,110,216.59177300483628,1.568699983181432,1247.7034000039566,193.2525884383089
1789791810,100,,Aggregated,76.700000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9347,0,110,216.46817783255776,1.568699983181432,1247.7034000039566,193.47362790200063
1789791811,100,,Aggregated,76.100000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9426,0,110,216.23478964575358,1.568699983181432,1247.7034000039566,193.7246976448122
1789791812,100,,Aggregated,75.400000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9497,0,110,216.24480657060636,1.568699983181432,1247.7034000039566,193.8898599557755
1789791813,100,,Aggregated,74.700000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9569,0,110,216.1669506219202,1.568699983181432,1247.7034000039566,193.55763402654404
1789791814,100,,Aggregated,76.500000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9641,0,110,216.01211181425685,1.568699983181432,1247.7034000039566,193.92853438439997
1789791815,100,,Aggregated,75.700000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9719,0,110,215.96062517760353,1.568699983181432,1247.7034000039566,194.16709538018316
1789791816,100,,Aggregated,74.900000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9796,0,110,215.8663832585975,1.568699983181432,1247.7034000039566,194.50796243364638
1789791817,100,,Aggregated,74.900000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9872,0,110,215.70446456655785,1.568699983181432,1247.7034000039566,194.84471231766614
1789791818,100,,Aggregated,75.100000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,9941,0,110,215.5179615733787,1.568699983181432,1247.7034000039566,195.08017302082285
1789791819,100,,Aggregated,74.700000,0.000000,110,350,370,390,450,700,830,890,1100,1200,1200,10014,0,110,215.29924123237438,1.568699983181432,1247.7034000039566,195.25214699420812
1789791820,100,,Aggregated,74.300000,0.000000,110,350,370,390,450,690,830,900,1100,1200,1200,10096,0,110,215.1008314184882,1.568699983181432,1247.7034000039566,195.62608954041204
1789791821,100,,Aggregated,74.400000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10169,0,110,215.3824095979064,1.568699983181432,1247.7034000039566,195.88868128626217
1789791822,100,,Aggregated,73.600000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10252,0,110,215.30544219674226,1.568699983181432,1247.7034000039566,196.34383534920016
1789791823,100,,Aggregated,74.000000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10323,0,110,215.15271638098648,1.568699983181432,1247.7034000039566,196.57454228421972
1789791824,100,,Aggregated,74.000000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10396,0,110,215.263044257489,1.568699983181432,1247.7034000039566,196.63755290496346
1789791825,100,,Aggregated,75.700000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10472,0,110,215.18290033430944,1.568699983181432,1247.7034000039566,197.22116119174942
1789791826,100,,Aggregated,74.700000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10558,0,110,215.16724533064476,1.568699983181432,1247.7034000039566,197.20969880659214
1789791827,100,,Aggregated,74.600000,0.000000,110,350,370,390,450,700,830,900,1100,1200,1200,10630,0,110,214.9795801976466,1.568699983181432,1247.7034000039566,197.0884289746002
1789791828,100,,Aggregated,74.200000,0.000000,110,350,370,390,450,690,830,900,1100,1200,1200,10706,0,110,214.76215896701822,1.568699983181432,1247.7034000039566,197.29348029142537
1789791829,100,,Aggregated,74.900000,0.000000,110,350,370,390,450,690,830,900,1100,1200,1200,10786,0,110,214.58035636019588,1.568699983181432,1247.7034000039566,197.72501390691636
1789791830,100,,Aggregated,75.800000,0.000000,110,350,370,390,450,700,830,890,1100,1200,1200,10861,0,110,214.70401379256108,1.568699983181432,1247.7034000039566,197.77764478408986
1789791831,100,,Aggregated,75.500000,0.000000,110,350,370,390,450,690,830,890,1100,1200,1200,10928,0,110,214.47668926621,1.568699983181432,1247.7034000039566,198.14970717423134
1789791832,100,,Aggregated,75.300000,0.000000,110,350,370,390,450,690,830,890,1100,1200,1200,11017,0,110,214.5933679677862,1.568699983181432,1247.7034000039566,198.03667059998185
1789791833,100,,Aggregated,75.900000,0.000000,110,350,370,390,450,690,830,890,1100,1200,1200,11083,0,110,214.52860562132943,1.568699983181432,1247.7034000039566,197.98790941080935
